Date,EUR_USD_Close,EUR_USD_High,EUR_USD_Low,USD_JPY_Close,USD_JPY_High,USD_JPY_Low,USD_CHF_Close,USD_CHF_High,USD_CHF_Low,GBP_USD_Close,GBP_USD_High,GBP_USD_Low,USD_CAD_Close,USD_CAD_High,USD_CAD_Low,EUR_GBP_Close,EUR_GBP_High,EUR_GBP_Low,EUR_JPY_Close,EUR_JPY_High,EUR_JPY_Low,EUR_CHF_Close,EUR_CHF_High,EUR_CHF_Low,AUD_USD_Close,AUD_USD_High,AUD_USD Low,GBP_JPY_Close,GBP_JPY_High,GBP_JPY_Low,CHF_JPY_Close,CHF_JPY_High,CHF_JPY_Low,GBP_CHF_Close,GBP_CHF_High,GBP_CHF_Low,NZD_USD_Close,NZD_USD_High,NZD_USD_Low
2017-03-08,1.05442,1.0574,1.05351,114.381,114.756,113.612,1.01461,1.01544,1.01235,1.2167,1.2214,1.21394,1.3488,1.35,1.33977,0.86653,0.8695,0.8653,120.606,121.121,120.023,1.0697,1.0714,1.0688,0.7535,0.76087,0.75317,139.168,139.664,138.453,112.735,113.14,112.08,1.2341,1.23742,1.22995,0.69145,0.6978,0.69053
2017-03-09,1.05897,1.06153,1.05253,114.934,114.977,114.325,1.01041,1.01608,1.00925,1.2174,1.21954,1.21343,1.35067,1.35348,1.34831,0.86954,0.87195,0.8656,121.715,121.879,120.49,1.07001,1.075,1.06913,0.75088,0.7534,0.74914,139.967,140.032,139.08,113.74,113.79,112.63,1.23048,1.2367,1.22969,0.68985,0.6917,0.68904
2017-03-10,1.06934,1.06991,1.05728,114.743,115.503,114.66,1.00954,1.01397,1.00788,1.21807,1.2189,1.214,1.34576,1.35148,1.34215,0.87785,0.8783,0.86934,122.69,122.83,121.52,1.07954,1.0798,1.07,0.75488,0.75567,0.74981,139.764,140.538,139.593,113.652,114.2,113.51,1.22963,1.23249,1.22711,0.6931,0.69476,0.68915
2017-03-13,1.0654,1.07143,1.06534,114.811,114.921,114.485,1.0067,1.01167,1.00609,1.22252,1.2251,1.2157,1.34446,1.3476,1.34308,0.87139,0.8789,0.8709,122.322,122.89,122.146,1.07274,1.0825,1.07286,0.7573,0.75921,0.75342,140.367,140.49,139.46,114.01,114.04,113.25,1.2308,1.23697,1.2279,0.69209,0.69495,0.69141
2017-03-14,1.0611,1.06626,1.06044,114.705,115.194,114.52,1.00969,1.01041,1.00692,1.2158,1.2221,1.21097,1.3483,1.34953,1.34397,0.87268,0.8787,0.8718,121.716,122.629,121.665,1.0713,1.0745,1.0712,0.7566,0.75794,0.75403,139.462,140.417,139.167,113.59,114.31,113.54,1.22763,1.23091,1.22164,0.69237,0.694,0.68939
2017-03-15,1.06947,1.07187,1.06047,113.47,114.885,113.325,1.00097,1.01007,0.99941,1.22776,1.23023,1.2148,1.33267,1.34845,1.3312,0.87097,0.8734,0.86671,121.348,122.07,121.258,1.0705,1.07281,1.07035,0.76932,0.77023,0.75555,139.31,140.609,139.13,113.33,113.93,113.12,1.22893,1.236,1.22642,0.70279,0.70391,0.69197
2017-03-16,1.07593,1.07671,1.07057,113.342,113.545,112.907,0.99623,1.00117,0.99517,1.23552,1.23769,1.22418,1.33483,1.33502,1.32769,0.8708,0.87597,0.8669,121.953,122.041,121.133,1.07208,1.0746,1.06841,0.7666,0.77177,0.76638,140.044,140.189,138.576,113.749,113.86,113.08,1.23054,1.2333,1.22283,0.69749,0.7043,0.69692
2017-03-17,1.07415,1.07826,1.07277,112.679,113.492,112.567,0.99814,0.99851,0.99428,1.23928,1.2405,1.23241,1.33403,1.33779,1.33045,0.86672,0.8738,0.8662,121.043,122.27,120.81,1.072,1.0744,1.0695,0.77025,0.77177,0.76639,139.62,140.462,139.171,112.87,113.93,112.77,1.2366,1.23724,1.22914,0.70175,0.70402,0.69759
2017-03-20,1.07394,1.07774,1.07254,112.545,112.896,112.462,0.99869,0.99906,0.99576,1.23563,1.24357,1.23348,1.33496,1.33727,1.33045,0.8691,0.87081,0.86596,120.869,121.431,120.717,1.07249,1.0746,1.07091,0.7737,0.77481,0.76917,139.065,140.14,138.906,112.69,113.26,112.66,1.23396,1.23965,1.23112,0.70539,0.70735,0.70144
2017-03-21,1.08084,1.08192,1.07195,111.825,112.868,111.691,0.9943,1.00026,0.99222,1.24816,1.24944,1.23408,1.33407,1.33647,1.32639,0.86588,0.87265,0.865,120.865,121.834,120.668,1.07454,1.0762,1.07163,0.77028,0.77494,0.76949,139.573,140.416,138.935,112.466,113.32,112.44,1.24105,1.2425,1.23205,0.7047,0.70899,0.70327
2017-03-22,1.0795,1.08246,1.07762,110.953,111.792,110.735,0.99188,0.99459,0.98823,1.24865,1.25061,1.2424,1.33391,1.34092,1.33251,0.86465,0.87001,0.86435,119.811,120.855,119.691,1.07087,1.07461,1.06864,0.76776,0.76892,0.76394,138.565,139.501,137.775,111.858,112.51,111.767,1.23839,1.24138,1.22974,0.70593,0.70727,0.70165
2017-03-23,1.07831,1.08049,1.07681,110.921,111.578,110.632,0.99301,0.99418,0.99099,1.25195,1.25312,1.24633,1.33507,1.33551,1.33162,0.86127,0.8656,0.8605,119.609,120.311,119.328,1.07077,1.07218,1.06951,0.7629,0.76771,0.76227,138.871,139.327,138.312,111.682,112.4,111.49,1.24315,1.24441,1.23685,0.70315,0.70554,0.70255
2017-03-24,1.08142,1.0816,1.07605,110.665,111.481,110.63,0.9894,0.99592,0.98937,1.25045,1.2521,1.24694,1.33788,1.33857,1.33471,0.86479,0.86615,0.86114,119.68,120.174,119.533,1.06994,1.0722,1.06973,0.7626,0.76404,0.76042,138.383,139.159,138.317,111.846,112.2,111.61,1.23719,1.24417,1.23659,0.7039,0.70408,0.69951
2017-03-27,1.08655,1.09062,1.08192,110.564,111.046,110.113,0.98502,0.99102,0.9814,1.2563,1.2616,1.24825,1.3369,1.34036,1.33213,0.8648,0.86845,0.86249,120.137,120.318,119.547,1.07008,1.0722,1.06913,0.7623,0.76481,0.76083,138.903,139.105,138.06,112.255,112.44,111.57,1.23723,1.24102,1.23436,0.70463,0.70677,0.70104
2017-03-28,1.08049,1.08726,1.0799,111.134,111.2,110.182,0.99267,0.99351,0.98319,1.24464,1.25965,1.24413,1.33812,1.34143,1.33543,0.8681,0.86886,0.8618,120.078,120.389,119.7,1.0726,1.07341,1.06851,0.7635,0.76545,0.75876,138.327,139.395,138.057,111.94,112.44,111.77,1.23552,1.24169,1.23046,0.70127,0.70492,0.70068
2017-03-29,1.07601,1.08265,1.07401,111.027,111.315,110.715,0.9963,0.99759,0.99138,1.24369,1.24763,1.23775,1.33332,1.34012,1.33271,0.86505,0.87351,0.8624,119.456,120.444,119.018,1.07208,1.07354,1.07018,0.7668,0.76741,0.76312,138.086,138.51,137.536,111.421,112.23,111.04,1.23908,1.24281,1.22866,0.70324,0.70389,0.6993
2017-03-30,1.06824,1.0769,1.06814,111.734,111.753,110.943,1.00063,1.0007,0.99489,1.24693,1.2525,1.24032,1.33199,1.33457,1.32777,0.85666,0.86612,0.8559,119.36,119.845,119.088,1.0689,1.0729,1.06861,0.7653,0.76795,0.76507,139.325,139.42,137.76,111.646,111.83,111.23,1.24775,1.24881,1.23613,0.70049,0.70401,0.70013
2017-03-31,1.06729,1.07018,1.06703,111.387,112.197,111.248,1.00127,1.00247,0.99952,1.25237,1.2548,1.24336,1.32965,1.33679,1.32848,0.8522,0.85965,0.85183,118.884,119.885,118.863,1.06869,1.07097,1.06845,0.76407,0.76627,0.76225,139.499,140.087,138.993,111.231,112.077,111.158,1.25393,1.2554,1.24433,0.7009,0.70171,0.69766
2017-04-03,1.06648,1.0682,1.06424,111.004,111.587,110.859,1.00193,1.00376,1.00083,1.24741,1.2556,1.24658,1.3387,1.33997,1.3298,0.85488,0.8558,0.84943,118.382,119.051,118.135,1.06853,1.0699,1.0674,0.76031,0.76402,0.75912,138.468,139.95,138.317,110.781,111.41,110.56,1.24983,1.25798,1.24903,0.70026,0.70154,0.69858
2017-04-04,1.06684,1.06744,1.06359,110.679,110.895,110.274,1.002,1.00373,1.0012,1.24486,1.24954,1.2419,1.34112,1.34557,1.33744,0.8567,0.85877,0.8537,118.079,118.302,117.434,1.06899,1.06922,1.0669,0.756,0.76151,0.75453,137.78,138.484,137.097,110.449,110.71,110,1.2473,1.25179,1.24439,0.69727,0.70228,0.69699
2017-04-05,1.06733,1.0689,1.06356,110.715,111.454,110.54,1.0038,1.00795,1.00126,1.24917,1.2498,1.24229,1.34189,1.34335,1.3379,0.85439,0.8591,0.85321,118.168,118.793,118.024,1.0715,1.0726,1.06921,0.75777,0.75873,0.75601,138.297,139.04,137.469,110.266,110.92,110.21,1.25404,1.25582,1.2454,0.69723,0.69839,0.6941
2017-04-06,1.06456,1.0684,1.06291,110.789,111.14,110.294,1.00504,1.00674,1.0027,1.24718,1.25058,1.24505,1.34148,1.34506,1.33987,0.8534,0.85675,0.85112,117.939,118.428,117.361,1.06991,1.07196,1.0695,0.754,0.7577,0.75327,138.17,138.712,137.732,110.217,110.64,109.65,1.25343,1.2576,1.24949,0.697,0.69901,0.6961
2017-04-07,1.0591,1.06672,1.05808,111.204,111.365,110.135,1.0087,1.00962,1.00295,1.23776,1.2478,1.2371,1.3413,1.34309,1.33427,0.85563,0.85801,0.8531,117.76,118.162,117.327,1.0687,1.07063,1.06784,0.74951,0.75469,0.74944,137.646,138.34,136.984,110.18,110.401,109.689,1.2488,1.2545,1.24638,0.69342,0.69948,0.69331
2017-04-10,1.0591,1.06066,1.05698,110.975,111.58,110.81,1.00878,1.01078,1.00751,1.24126,1.24291,1.23665,1.33326,1.34261,1.3329,0.85333,0.8558,0.8524,117.54,118.065,117.507,1.06849,1.06902,1.06775,0.74995,0.75086,0.74763,137.754,138.262,137.45,110.005,110.5,109.97,1.2519,1.25325,1.24896,0.69581,0.69653,0.69214
2017-04-11,1.06063,1.06301,1.05788,109.658,110.89,109.623,1.00735,1.00938,1.00565,1.2488,1.24917,1.24038,1.3337,1.33574,1.33104,0.84917,0.8549,0.84915,116.31,117.475,116.284,1.06839,1.07,1.06682,0.74922,0.7515,0.74742,136.951,137.73,136.852,108.851,109.98,108.78,1.25816,1.25895,1.24954,0.69519,0.69691,0.69305
2017-04-12,1.06415,1.06584,1.05889,109.315,109.867,109.135,1.00502,1.00895,1.00348,1.25263,1.25385,1.24805,1.32809,1.3339,1.32538,0.84949,0.8506,0.8477,116.32,116.57,115.94,1.06955,1.06965,1.06657,0.75008,0.75099,0.74734,136.898,137.347,136.533,108.75,109.07,108.541,1.25892,1.26017,1.25606,0.6949,0.69601,0.69099
2017-04-13,1.06147,1.06776,1.06092,109.161,109.394,108.728,1.0061,1.0067,1.00088,1.25024,1.25746,1.2502,1.33246,1.33303,1.32237,0.84893,0.8508,0.8475,115.865,116.457,115.724,1.06799,1.06987,1.06691,0.75694,0.75955,0.75284,136.472,137.12,136.358,108.471,108.95,108.36,1.25789,1.26074,1.25682,0.6996,0.70154,0.69764
2017-04-14,1.0623,1.063,1.06064,108.598,109.226,108.57,1.00365,1.00597,1.00267,1.25297,1.2535,1.2501,1.3316,1.33373,1.33107,0.8475,0.84951,0.84742,115.381,116.084,115.34,1.0664,1.0678,1.06592,0.75779,0.75824,0.75572,136.074,136.624,136.033,108.173,108.77,108.051,1.25747,1.2586,1.25603,0.7004,0.70081,0.69819
2017-04-17,1.06395,1.06704,1.06032,108.901,108.942,108.136,1.00475,1.0057,1.00104,1.256,1.25961,1.2525,1.33133,1.3326,1.32625,0.8471,0.84898,0.84613,115.894,115.903,114.858,1.06901,1.0691,1.06606,0.75874,0.76104,0.7569,136.811,136.826,135.614,108.39,108.442,107.67,1.26186,1.26279,1.25747,0.70047,0.70361,0.7
2017-04-18,1.07351,1.07357,1.06376,108.365,109.22,108.32,0.99554,1.00475,0.99558,1.28484,1.29059,1.25155,1.33794,1.33999,1.33144,0.83544,0.85123,0.83135,116.331,116.47,115.76,1.06874,1.06925,1.06768,0.7557,0.75961,0.75337,139.238,140.029,136.16,108.83,108.99,108.34,1.27912,1.28528,1.25533,0.70411,0.70418,0.70003
2017-04-19,1.07159,1.07371,1.06998,108.837,109.182,108.386,0.99769,0.99921,0.99569,1.27794,1.28603,1.27726,1.34859,1.34904,1.33751,0.83853,0.83891,0.83376,116.635,116.975,116.278,1.06913,1.06983,1.0677,0.7496,0.75627,0.74917,139.088,140.187,138.946,109.074,109.44,108.75,1.27495,1.28233,1.27473,0.69984,0.70526,0.69968
2017-04-20,1.07232,1.07775,1.07098,109.244,109.487,108.723,0.99778,0.99866,0.99409,1.28192,1.28474,1.2773,1.3472,1.34996,1.34573,0.83644,0.8414,0.83596,117.151,117.821,116.571,1.06989,1.072,1.06903,0.75272,0.75469,0.7493,140.041,140.39,139.06,109.476,109.917,109.02,1.27911,1.27975,1.27369,0.70131,0.70518,0.70003
2017-04-21,1.06968,1.07381,1.06824,109.106,109.422,108.884,0.99786,0.99995,0.99651,1.28016,1.28344,1.27569,1.35075,1.35254,1.34586,0.83553,0.83871,0.83519,116.709,117.305,116.47,1.06736,1.0711,1.06724,0.7539,0.75456,0.75161,139.667,140.149,139.208,109.33,109.66,109.03,1.27737,1.2804,1.27454,0.70267,0.7029,0.69841
2017-04-24,1.08574,1.09339,1.08212,109.792,110.596,109.708,0.99637,0.99804,0.98623,1.27874,1.28657,1.27722,1.35101,1.35216,1.34113,0.849,0.85097,0.84512,119.21,120.858,117,1.0817,1.0837,1.07691,0.75597,0.75909,0.75395,140.396,142.25,139.71,110.18,112.1,110.01,1.27412,1.27713,1.26914,0.70111,0.70523,0.70106
2017-04-25,1.0929,1.09501,1.08517,111.109,111.188,109.6,0.9933,0.99696,0.99191,1.2828,1.2846,1.27753,1.35763,1.36262,1.35054,0.8519,0.8531,0.8478,121.423,121.647,119.072,1.0858,1.087,1.08146,0.75348,0.75717,0.75206,142.5,142.618,140.066,111.799,112.01,110.05,1.27443,1.27667,1.27203,0.6943,0.70169,0.69427
2017-04-26,1.08969,1.09508,1.08559,111.384,111.778,110.975,0.99408,0.99691,0.992,1.28406,1.28636,1.28053,1.36139,1.36222,1.35427,0.8485,0.8531,0.84588,121.36,121.978,120.958,1.08324,1.0869,1.0817,0.747,0.7556,0.74551,143.022,143.508,142.346,112.04,112.35,111.67,1.27639,1.27896,1.27301,0.68862,0.69566,0.68726
2017-04-27,1.0883,1.09329,1.08518,111.193,111.601,111.046,0.99333,0.99635,0.99207,1.29065,1.29174,1.284,1.36118,1.36705,1.35303,0.84314,0.8497,0.84159,121.01,121.891,120.61,1.08103,1.0852,1.08016,0.74736,0.74922,0.74402,143.509,143.889,142.658,111.92,112.43,111.62,1.28204,1.28518,1.27567,0.68808,0.69203,0.68483
2017-04-28,1.08988,1.09474,1.08573,111.423,111.717,111.075,0.99367,0.99581,0.98941,1.29535,1.29653,1.2889,1.36557,1.36969,1.36251,0.84116,0.8462,0.8405,121.439,121.997,120.699,1.08302,1.0844,1.08,0.74884,0.74896,0.74481,144.305,144.501,143.317,112.107,112.63,111.69,1.2873,1.28869,1.27983,0.68695,0.68905,0.68516
2017-05-01,1.09013,1.09238,1.08843,111.79,111.928,111.212,0.99591,0.99646,0.99287,1.28896,1.29554,1.28871,1.36731,1.36868,1.36377,0.84568,0.84592,0.84171,121.897,122.084,121.294,1.08564,1.0863,1.08336,0.75328,0.75403,0.74694,144.113,144.623,143.806,112.231,112.504,111.86,1.28365,1.28759,1.28344,0.69104,0.69232,0.68523
2017-05-02,1.09238,1.09303,1.08884,112.013,112.307,111.786,0.99216,0.99637,0.99124,1.2927,1.29332,1.28645,1.3722,1.37579,1.36505,0.84486,0.84845,0.84229,122.38,122.6,121.901,1.0839,1.0874,1.08145,0.75272,0.75559,0.75107,144.804,145.119,144.132,112.9,113.17,112.26,1.28255,1.28583,1.27988,0.69324,0.69406,0.69045
2017-05-03,1.08895,1.0937,1.08871,112.69,112.702,111.967,0.9941,0.9944,0.98914,1.28716,1.2949,1.28703,1.37181,1.37401,1.36806,0.84596,0.84765,0.84379,122.71,122.867,122.302,1.08265,1.0839,1.07926,0.74207,0.7546,0.74199,145.047,145.36,144.517,113.33,113.613,112.93,1.27966,1.28328,1.27711,0.68677,0.69686,0.68677
2017-05-04,1.09836,1.0984,1.08751,112.431,113.048,112.324,0.9867,0.99569,0.98669,1.29221,1.2924,1.28309,1.37618,1.37765,1.37005,0.84991,0.85003,0.8456,123.496,123.645,122.6,1.08383,1.08547,1.08195,0.74048,0.74301,0.7383,145.283,145.727,144.666,114.04,114.1,113.17,1.27503,1.28092,1.27515,0.68615,0.68934,0.68398
2017-05-05,1.09938,1.1,1.09499,112.554,112.768,112.092,0.98705,0.99033,0.98592,1.2976,1.29785,1.29008,1.36559,1.37936,1.36568,0.84719,0.8509,0.8466,123.74,123.939,122.93,1.08514,1.0865,1.08266,0.74185,0.7419,0.7368,146.051,146.18,144.821,114.01,114.21,113.42,1.28083,1.28165,1.27298,0.6914,0.69209,0.6862
2017-05-08,1.09318,1.10222,1.09163,113.069,113.127,112.398,0.9981,0.99905,0.98673,1.29421,1.29887,1.293,1.36963,1.37334,1.36441,0.84463,0.84935,0.8434,123.606,124.556,122.989,1.0912,1.09183,1.08503,0.73882,0.74247,0.7378,146.331,146.687,145.67,113.25,114.55,112.95,1.2918,1.29281,1.28087,0.69145,0.69452,0.6889
2017-05-09,1.08703,1.0934,1.08635,114.175,114.33,113.138,1.0086,1.00906,0.99786,1.29287,1.29606,1.2903,1.37252,1.37533,1.36708,0.84064,0.8447,0.8401,124.105,124.538,123.659,1.09643,1.0979,1.09055,0.73374,0.73981,0.7329,147.591,147.876,146.461,113.18,113.74,113.14,1.30415,1.30461,1.29157,0.68918,0.69264,0.68807
2017-05-10,1.08662,1.08981,1.08535,114.277,114.37,113.63,1.0087,1.0095,1.00487,1.2947,1.29882,1.2928,1.36677,1.37323,1.36476,0.83921,0.8417,0.83838,124.15,124.324,123.498,1.09612,1.0974,1.09387,0.73629,0.73946,0.73392,147.94,148.106,147.135,113.28,113.46,112.87,1.306,1.30684,1.30166,0.69338,0.69508,0.68899
2017-05-11,1.0862,1.0893,1.08392,113.834,114.369,113.459,1.0076,1.00996,1.00567,1.28931,1.2949,1.28494,1.36892,1.37702,1.36685,0.84238,0.84517,0.8397,123.643,124.423,123.326,1.09445,1.09741,1.09308,0.73756,0.73793,0.7339,146.766,147.89,146.154,112.961,113.39,112.69,1.2991,1.30638,1.29548,0.68542,0.68635,0.68184
2017-05-12,1.09234,1.09343,1.08556,113.349,113.952,113.203,1.00213,1.00859,0.99883,1.28828,1.29,1.28448,1.3711,1.37423,1.36658,0.84782,0.8489,0.8424,123.809,123.955,123.313,1.09469,1.0987,1.09212,0.73917,0.7421,0.73689,146,146.797,145.806,113.107,113.47,112.63,1.29101,1.29948,1.28671,0.68586,0.68704,0.68272
2017-05-15,1.09791,1.09894,1.09229,113.693,113.854,113.13,0.9961,1.00196,0.99579,1.28956,1.29407,1.28817,1.36452,1.37224,1.36021,0.85132,0.8515,0.8457,124.828,124.896,123.63,1.0938,1.09537,1.09308,0.7416,0.7446,0.73855,146.605,146.999,145.787,114.1,114.23,113.05,1.28458,1.29408,1.28391,0.6875,0.69181,0.68526
2017-05-16,1.10904,1.10973,1.09772,113.005,113.771,112.933,0.985,0.99643,0.98478,1.292,1.29574,1.28659,1.35801,1.3659,1.35753,0.8584,0.85952,0.8503,125.33,125.82,124.597,1.09261,1.096,1.09253,0.74353,0.74381,0.73949,145.998,147.114,145.831,114.707,114.98,113.86,1.27264,1.28612,1.27269,0.68903,0.69061,0.6863
2017-05-17,1.11459,1.11582,1.10812,111.111,113.1,110.896,0.97924,0.98618,0.97748,1.2954,1.29905,1.29062,1.36195,1.36416,1.3572,0.8601,0.86152,0.85605,123.842,125.386,123.712,1.09139,1.093,1.08913,0.74249,0.74436,0.7389,143.947,146.105,143.753,113.41,114.78,113.32,1.26865,1.27662,1.26751,0.69325,0.69447,0.6878
2017-05-18,1.10997,1.1172,1.1076,111.481,111.738,110.239,0.9802,0.98252,0.97596,1.29358,1.30477,1.28892,1.36061,1.36695,1.35822,0.85799,0.86137,0.85243,123.72,124.111,122.564,1.0881,1.0928,1.08664,0.74155,0.74666,0.74089,144.21,144.828,143.366,113.69,113.92,112.48,1.2679,1.27864,1.26266,0.6889,0.69492,0.68871
2017-05-19,1.12033,1.12117,1.10991,111.215,111.699,111.038,0.97308,0.98051,0.97263,1.30331,1.304,1.2935,1.35154,1.36105,1.35112,0.85952,0.8603,0.8569,124.597,124.94,123.391,1.09016,1.0929,1.08766,0.74556,0.74694,0.7407,144.903,145.381,143.844,114.25,114.5,113.38,1.26819,1.27375,1.26744,0.69324,0.69391,0.68819
2017-05-22,1.12334,1.12636,1.11617,111.205,111.605,110.879,0.97331,0.97656,0.96922,1.2994,1.30428,1.2966,1.35079,1.35407,1.3485,0.86428,0.8651,0.8598,124.923,125.296,124.122,1.0933,1.09484,1.08823,0.7473,0.74887,0.74355,144.528,145.081,144.082,114.22,114.94,113.83,1.26488,1.26828,1.26036,0.69897,0.69982,0.69196
2017-05-23,1.1188,1.12681,1.11823,111.668,111.788,110.864,0.97479,0.97519,0.97021,1.2971,1.30335,1.29533,1.35026,1.35158,1.34562,0.8624,0.8675,0.8621,124.943,125.387,124.568,1.09075,1.0945,1.09052,0.7483,0.75173,0.74666,144.849,145.145,143.777,114.542,114.78,113.85,1.26434,1.26563,1.25915,0.70103,0.70467,0.69928
2017-05-24,1.12107,1.12163,1.11688,111.626,112.131,111.565,0.97392,0.97764,0.97355,1.29549,1.3,1.2927,1.34196,1.354,1.34177,0.86534,0.8656,0.8603,125.144,125.411,124.911,1.09184,1.09373,1.0902,0.74908,0.74961,0.7443,144.611,145.412,144.52,114.59,114.866,114.35,1.26185,1.26914,1.26179,0.70409,0.70543,0.6989
2017-05-25,1.12131,1.12504,1.11938,111.771,111.951,111.515,0.97277,0.97387,0.97007,1.29409,1.30148,1.29317,1.34724,1.34934,1.33883,0.86642,0.8668,0.86405,125.33,125.805,125.093,1.09072,1.09293,1.08908,0.74594,0.75159,0.7451,144.637,145.435,144.561,114.88,115.17,114.56,1.25883,1.26327,1.25689,0.70276,0.70546,0.70166
2017-05-26,1.1175,1.12345,1.11608,111.242,111.86,110.88,0.9744,0.97609,0.96967,1.2809,1.2942,1.27755,1.34495,1.3497,1.34334,0.87226,0.87505,0.86643,124.306,125.44,124.17,1.08899,1.0911,1.08794,0.74492,0.74612,0.74221,142.499,144.697,142.141,114.13,115.035,113.94,1.24843,1.25877,1.24528,0.70703,0.7077,0.70074
2017-05-29,1.11799,1.119,1.11621,111.275,111.468,111.174,0.97548,0.97674,0.9732,1.28465,1.28494,1.27946,1.34315,1.3466,1.34278,0.87019,0.87307,0.87,124.406,124.64,124.229,1.09053,1.09132,1.08867,0.74475,0.74504,0.74273,142.941,143.078,142.414,114.05,114.47,113.94,1.2531,1.25416,1.2486,0.70639,0.70885,0.70379
2017-05-30,1.11921,1.12054,1.11096,110.748,111.297,110.666,0.9738,0.98079,0.97375,1.28599,1.28882,1.27939,1.34593,1.35063,1.34518,0.87025,0.87044,0.8656,123.953,124.393,123.162,1.09014,1.09119,1.08817,0.7467,0.74684,0.74164,142.429,143.092,141.843,113.689,114.05,113.04,1.25265,1.25947,1.25125,0.70998,0.71014,0.70357
2017-05-31,1.12407,1.12523,1.11647,110.655,111.226,110.484,0.96787,0.97609,0.96698,1.28842,1.29215,1.27692,1.35084,1.35229,1.34372,0.87236,0.87481,0.87036,124.381,124.53,123.735,1.08797,1.0913,1.08697,0.743,0.74758,0.74248,142.568,142.907,141.499,114.23,114.42,113.49,1.24707,1.25149,1.24481,0.7094,0.71222,0.70824
2017-06-01,1.12142,1.12567,1.12024,111.31,111.481,110.716,0.97125,0.97194,0.9671,1.28828,1.29156,1.28301,1.35127,1.35209,1.34719,0.87045,0.87549,0.86841,124.83,125.09,124.474,1.0892,1.0903,1.08787,0.73815,0.74545,0.73729,143.397,143.701,142.534,114.59,114.89,114.39,1.25125,1.25376,1.24411,0.70668,0.70895,0.70586
2017-06-02,1.12751,1.12825,1.12052,110.456,111.71,110.333,0.96333,0.97191,0.96322,1.28799,1.2904,1.28462,1.34959,1.35471,1.34823,0.87537,0.87673,0.86957,124.541,125.31,124.433,1.08625,1.09003,1.08624,0.7436,0.74441,0.73743,142.261,143.95,142.034,114.637,115.04,114.479,1.2406,1.25275,1.23982,0.71409,0.71456,0.70608
2017-06-05,1.12544,1.12841,1.12345,110.496,110.73,110.287,0.96521,0.96643,0.96253,1.29083,1.29411,1.28598,1.34707,1.35011,1.34593,0.8718,0.87718,0.86949,124.356,124.71,124.199,1.08628,1.08708,1.08497,0.74866,0.74983,0.74201,142.63,143.096,141.85,114.47,114.78,114.35,1.24594,1.2487,1.2392,0.71419,0.71493,0.71144
2017-06-06,1.12745,1.1284,1.12405,109.482,110.504,109.228,0.96209,0.96531,0.9614,1.28967,1.295,1.28723,1.34511,1.34863,1.34432,0.87425,0.8756,0.86925,123.441,124.391,122.933,1.08475,1.0865,1.08437,0.75081,0.75222,0.74576,141.191,142.612,140.729,113.78,114.52,113.3,1.24075,1.24747,1.23885,0.71821,0.72051,0.71267
2017-06-07,1.12555,1.12827,1.12041,109.794,109.881,109.118,0.9649,0.96774,0.9618,1.2949,1.29685,1.28879,1.35192,1.35256,1.34268,0.8691,0.8742,0.8677,123.577,123.72,122.637,1.08614,1.0871,1.08385,0.75474,0.75668,0.75003,142.172,142.316,140.754,113.76,113.94,113.09,1.24954,1.25035,1.24134,0.71897,0.72065,0.71698
2017-06-08,1.12117,1.12692,1.11949,110.018,110.384,109.384,0.96775,0.96961,0.96402,1.29412,1.29776,1.29082,1.35053,1.35216,1.34853,0.8663,0.8699,0.86622,123.352,124.026,123.168,1.08496,1.0878,1.0845,0.7546,0.7555,0.75252,142.374,142.761,141.758,113.656,114.21,113.36,1.25233,1.25389,1.24819,0.7214,0.72228,0.71879
2017-06-09,1.11945,1.1216,1.11666,110.242,110.811,109.819,0.96938,0.97278,0.96758,1.27265,1.28278,1.26356,1.34625,1.35282,1.34231,0.87954,0.88595,0.87352,123.41,123.86,122.821,1.08516,1.0872,1.08402,0.75317,0.75441,0.75196,140.304,141.16,139.547,113.705,114.15,113.3,1.23368,1.24163,1.22499,0.72069,0.72205,0.71904
2017-06-12,1.1206,1.12321,1.11922,109.828,110.439,109.635,0.96844,0.96948,0.96704,1.26555,1.27693,1.26388,1.33296,1.34702,1.33225,0.8853,0.88662,0.87795,123.074,123.737,122.798,1.08526,1.0866,1.08447,0.75437,0.75471,0.75219,138.994,140.797,138.683,113.396,114.006,113.13,1.22554,1.23697,1.22426,0.72068,0.72132,0.71713
2017-06-13,1.1207,1.12248,1.11856,110.002,110.27,109.828,0.96876,0.97005,0.96625,1.2752,1.27567,1.26424,1.32359,1.33209,1.32118,0.87884,0.8851,0.87809,123.283,123.748,123.022,1.0857,1.086,1.08399,0.75397,0.75648,0.75244,140.271,140.383,139.073,113.52,114.1,113.28,1.2352,1.23608,1.22604,0.72237,0.72275,0.71928
2017-06-14,1.11961,1.12957,1.11932,109.806,110.35,108.831,0.97328,0.97357,0.96411,1.27326,1.28181,1.27237,1.32678,1.32711,1.3165,0.87926,0.88357,0.87666,122.93,123.65,122.775,1.08972,1.09085,1.08555,0.757,0.76356,0.75326,139.797,140.904,139.122,112.803,113.83,112.6,1.23931,1.24018,1.23238,0.72445,0.73193,0.71991
